# x0 = -1.5 h_anim = 0.05
py0 py1 py2 py3 py4 py5 py6 py7 py8 py9 py10 py11 py12 py13 py14 py15 py16 py17 py18 py19 py20 py21 py22 py23 py24 py25 py26 py27 py28 py29 py30 py31 py32 py33 py34 py35 py36 py37 py38 py39 py40 py41 py42 py43 py44 py45 py46 py47 py48 py49 y x
0.570841 0.58838 0.606218 0.624337 0.642721 0.661349 0.680197 0.69924 0.718447 0.737785 0.757219 0.776705 0.796199 0.81565 0.835003 0.854196 0.873162 0.891828 0.910113 0.927928 0.945177 0.961756 0.97755 0.992436 1.00628 1.01893 1.03024 1.07233 1.16547 1.21927 1.23333 1.22945 1.23683 1.27081 1.32921 1.40206 1.47988 1.5564 1.6283 1.6942 1.75382 1.80741 1.85549 1.89864 1.93743 1.97238 2.00397 2.03262 2.05868 2.08247 1.22923 0.0583333 
0.572701 0.590335 0.608273 0.626497 0.644992 0.663736 0.682707 0.701878 0.721221 0.740702 0.760284 0.779928 0.799587 0.819212 0.838747 0.858133 0.877301 0.896179 0.914686 0.932736 0.950231 0.967069 0.983136 0.998308 1.01245 1.02542 1.03706 1.09684 1.19421 1.25132 1.26667 1.2615 1.26556 1.29532 1.34954 1.41873 1.49354 1.56766 1.63767 1.70206 1.76048 1.81312 1.86042 1.90294 1.9412 1.97571 2.00694 2.03528 2.06107 2.08463 1.2606 0.0666667 
0.57456 0.59229 0.610327 0.628658 0.647263 0.666124 0.685217 0.704517 0.723995 0.743618 0.76335 0.783151 0.802975 0.822774 0.842492 0.862069 0.881439 0.900529 0.919259 0.937543 0.955286 0.972383 0.988722 1.00418 1.01863 1.03191 1.04388 1.12135 1.22294 1.28337 1.3 1.29355 1.2943 1.31983 1.36986 1.4354 1.50721 1.57893 1.64703 1.70992 1.76715 1.81883 1.86535 1.90723 1.94497 1.97905 2.0099 2.03793 2.06346 2.08679 1.29146 0.075 
0.57642 0.594245 0.612382 0.630818 0.649534 0.668511 0.687727 0.707155 0.726769 0.746534 0.766416 0.786373 0.806363 0.826336 0.846236 0.866005 0.885577 0.904879 0.923833 0.942351 0.96034 0.977696 0.994308 1.01005 1.0248 1.0384 1.0507 1.14586 1.25168 1.31542 1.33333 1.3256 1.32304 1.34434 1.39019 1.45206 1.52087 1.59019 1.65639 1.71779 1.77382 1.82453 1.87029 1.91153 1.94874 1.98238 2.01287 2.04058 2.06585 2.08895 1.32175 0.0833333 
0.578279 0.596199 0.614437 0.632978 0.651805 0.670899 0.690237 0.709794 0.729542 0.74945 0.769481 0.789596 0.809751 0.829897 0.849981 0.869942 0.889715 0.90923 0.928406 0.947159 0.965395 0.98301 0.999894 1.01593 1.03097 1.04489 1.05753 1.17036 1.28041 1.34748 1.36667 1.35765 1.35177 1.36885 1.41051 1.46873 1.53453 1.60145 1.66576 1.72565 1.78048 1.83024 1.87522 1.91582 1.95251 1.98571 2.01584 2.04324 2.06824 2.09111 1.35144 0.0916667 
0.580138 0.598154 0.616492 0.635139 0.654076 0.673286 0.692747 0.712433 0.732316 0.752366 0.772547 0.792819 0.813139 0.833459 0.853725 0.873878 0.893854 0.91358 0.93298 0.951967 0.970449 0.988324 1.00548 1.0218 1.03715 1.05138 1.06435 1.19487 1.30915 1.37953 1.4 1.3897 1.38051 1.39336 1.43084 1.4854 1.54819 1.61271 1.67512 1.73351 1.78715 1.83595 1.88015 1.92012 1.95628 1.98905 2.0188 2.04589 2.07062 2.09327 1.38051 0.1 
0.581998 0.600109 0.618547 0.637299 0.656347 0.675674 0.695257 0.715071 0.73509 0.755282 0.775612 0.796042 0.816527 0.837021 0.857469 0.877815 0.897992 0.91793 0.937553 0.956775 0.975503 0.993637 1.01107 1.02767 1.04332 1.05787 1.07729 1.21938 1.33788 1.41158 1.43333 1.42175 1.40924 1.41787 1.45116 1.50206 1.56185 1.62397 1.68448 1.74137 1.79382 1.84166 1.88508 1.92441 1.96005 1.99238 2.02177 2.04855 2.07301 2.09542 1.40891 0.108333 
0.583857 0.602064 0.620602 0.639459 0.658618 0.678061 0.697767 0.71771 0.737864 0.758198 0.778678 0.799265 0.819915 0.840583 0.861214 0.881751 0.90213 0.922281 0.942127 0.961583 0.980558 0.998951 1.01665 1.03354 1.04949 1.06436 1.09762 1.24389 1.36662 1.44363 1.46667 1.45381 1.43798 1.44238 1.47149 1.51873 1.57551 1.63523 1.69384 1.74923 1.80048 1.84737 1.89001 1.92871 1.96382 1.99571 2.02473 2.0512 2.0754 2.09758 1.43663 0.116667 
0.585717 0.604018 0.622657 0.64162 0.66089 0.680449 0.700277 0.720349 0.740638 0.761115 0.781744 0.802488 0.823304 0.844144 0.864958 0.885687 0.906268 0.926631 0.9467 0.966391 0.985612 1.00426 1.02224 1.03941 1.05567 1.07085 1.11794 1.2684 1.39536 1.47568 1.5 1.48586 1.46671 1.46689 1.49181 1.5354 1.58917 1.64649 1.70321 1.75709 1.80715 1.85307 1.89494 1.933 1.96759 1.99905 2.0277 2.05385 2.07779 2.09974 1.46365 0.125 
0.587576 0.605973 0.624712 0.64378 0.663161 0.682836 0.702786 0.722987 0.743412 0.764031 0.784809 0.80571 0.826692 0.847706 0.868703 0.889624 0.910406 0.930982 0.951274 0.971199 0.990667 1.00958 1.02782 1.04529 1.06184 1.07734 1.13827 1.29291 1.42409 1.50773 1.53333 1.51791 1.49545 1.4914 1.51214 1.55206 1.60283 1.65775 1.71257 1.76496 1.81382 1.85878 1.89987 1.9373 1.97136 2.00238 2.03066 2.05651 2.08017 2.1019 1.48996 0.133333 
0.589436 0.607928 0.626767 0.64594 0.665432 0.685224 0.705296 0.725626 0.746186 0.766947 0.787875 0.808933 0.83008 0.851268 0.872447 0.89356 0.914545 0.935332 0.955847 0.976007 0.995721 1.01489 1.03341 1.05116 1.06801 1.08383 1.15859 1.31742 1.45283 1.53978 1.56667 1.54996 1.52418 1.51591 1.53246 1.56873 1.6165 1.66902 1.72193 1.77282 1.82048 1.86449 1.9048 1.9416 1.97513 2.00571 2.03363 2.05916 2.08256 2.10406 1.51555 0.141667 
0.591295 0.609883 0.628822 0.648101 0.667703 0.687612 0.707806 0.728265 0.74896 0.769863 0.790941 0.812156 0.833468 0.85483 0.876191 0.897496 0.918683 0.939682 0.96042 0.980815 1.00078 1.02021 1.039 1.05703 1.07419 1.09032 1.17892 1.34193 1.48156 1.57184 1.6 1.58201 1.55292 1.54042 1.55279 1.5854 1.63016 1.68028 1.7313 1.78068 1.82715 1.8702 1.90973 1.94589 1.9789 2.00905 2.03659 2.06181 2.08495 2.10622 1.54042 0.15 
0.593154 0.611838 0.630877 0.650261 0.669974 0.689999 0.710316 0.730903 0.751734 0.772779 0.794006 0.815379 0.836856 0.858392 0.879936 0.901433 0.922821 0.944033 0.964994 0.985623 1.00583 1.02552 1.04458 1.0629 1.08036 1.09681 1.19924 1.36644 1.5103 1.60389 1.63333 1.61406 1.58166 1.56493 1.57311 1.60206 1.64382 1.69154 1.74066 1.78854 1.83382 1.8759 1.91466 1.95019 1.98267 2.01238 2.03956 2.06447 2.08734 2.10838 1.56457 0.158333 
0.595014 0.613792 0.632932 0.652421 0.672245 0.692387 0.712826 0.733542 0.754508 0.775695 0.797072 0.818602 0.840244 0.861953 0.88368 0.905369 0.926959 0.948383 0.969567 0.990431 1.01088 1.03083 1.05017 1.06878 1.08653 1.1033 1.21957 1.39095 1.53903 1.63594 1.66667 1.64611 1.61039 1.58944 1.59344 1.61873 1.65748 1.7028 1.75002 1.7964 1.84048 1.88161 1.91959 1.95448 1.98645 2.01571 2.04253 2.06712 2.08973 2.11054 1.588 0.166667 
0.596873 0.615747 0.634987 0.654582 0.674516 0.694774 0.715336 0.73618 0.757282 0.778611 0.800138 0.821825 0.843632 0.865515 0.887425 0.909306 0.931097 0.952734 0.974141 0.995238 1.01594 1.03615 1.05575 1.07465 1.09271 1.10979 1.23989 1.41546 1.56777 1.66799 1.7 1.67816 1.63913 1.61395 1.61377 1.6354 1.67114 1.71406 1.75939 1.80426 1.84715 1.88732 1.92453 1.95878 1.99022 2.01905 2.04549 2.06978 2.09211 2.1127 1.61073 0.175 
0.598733 0.617702 0.637042 0.656742 0.676787 0.697162 0.717846 0.738819 0.760056 0.781528 0.803203 0.825048 0.84702 0.869077 0.891169 0.913242 0.935236 0.957084 0.978714 1.00005 1.02099 1.04146 1.06134 1.08052 1.09888 1.11628 1.26022 1.43997 1.59651 1.70004 1.73333 1.71022 1.66786 1.63846 1.63409 1.65206 1.6848 1.72532 1.76875 1.81213 1.85382 1.89303 1.92946 1.96307 1.99399 2.02238 2.04846 2.07243 2.0945 2.11485 1.63275 0.183333 
0.600592 0.619657 0.639097 0.658902 0.679058 0.699549 0.720356 0.741458 0.76283 0.784444 0.806269 0.82827 0.850408 0.872639 0.894914 0.917178 0.939374 0.961434 0.983288 1.00485 1.02605 1.04677 1.06693 1.08639 1.10505 1.12277 1.28054 1.46448 1.62524 1.73209 1.76667 1.74227 1.6966 1.66297 1.65442 1.66873 1.69846 1.73658 1.77811 1.81999 1.86048 1.89874 1.93439 1.96737 1.99776 2.02571 2.05142 2.07508 2.09689 2.11701 1.65408 0.191667 
0.602451 0.621611 0.641152 0.661063 0.681329 0.701937 0.722866 0.744096 0.765603 0.78736 0.809335 0.831493 0.853796 0.876201 0.898658 0.921115 0.943512 0.965785 0.987861 1.00966 1.0311 1.05209 1.07251 1.09227 1.11123 1.12926 1.30087 1.48899 1.65398 1.76414 1.8 1.77432 1.72533 1.68748 1.67474 1.6854 1.71212 1.74784 1.78748 1.82785 1.86715 1.90444 1.93932 1.97166 2.00153 2.02905 2.05439 2.07774 2.09928 2.11917 1.67474 0.2 
0.604311 0.623566 0.643207 0.663223 0.683601 0.704324 0.725376 0.746735 0.768377 0.790276 0.8124 0.834716 0.857184 0.879762 0.902402 0.925051 0.94765 0.970135 0.992434 1.01447 1.03616 1.0574 1.0781 1.09814 1.1174 1.13575 1.32119 1.5135 1.68271 1.79619 1.83333 1.80637 1.75407 1.71199 1.69507 1.70206 1.72578 1.75911 1.79684 1.83571 1.87382 1.91015 1.94425 1.97596 2.0053 2.03238 2.05735 2.08039 2.10166 2.12133 1.69474 0.208333 
0.60617 0.625521 0.645262 0.665383 0.685872 0.706712 0.727886 0.749374 0.771151 0.793192 0.815466 0.837939 0.860572 0.883324 0.906147 0.928988 0.951788 0.974485 0.997008 1.01928 1.04121 1.06271 1.08368 1.10401 1.12357 1.14794 1.34152 1.53801 1.71145 1.82825 1.86667 1.83842 1.78281 1.7365 1.71539 1.71873 1.73945 1.77037 1.8062 1.84357 1.88048 1.91586 1.94918 1.98025 2.00907 2.03571 2.06032 2.08305 2.10405 2.12349 1.71409 0.216667 
0.60803 0.627476 0.647317 0.667544 0.688143 0.709099 0.730396 0.752012 0.773925 0.796108 0.818532 0.841162 0.863961 0.886886 0.909891 0.932924 0.955927 0.978836 1.00158 1.02409 1.04627 1.06803 1.08927 1.10988 1.12975 1.1646 1.36184 1.56252 1.74018 1.8603 1.9 1.87047 1.81154 1.76101 1.73572 1.7354 1.75311 1.78163 1.81557 1.85143 1.88715 1.92157 1.95411 1.98455 2.01284 2.03905 2.06329 2.0857 2.10644 2.12565 1.73282 0.225 
0.609889 0.62943 0.649372 0.669704 0.690414 0.711487 0.732906 0.754651 0.776699 0.799025 0.821597 0.844385 0.867349 0.890448 0.913636 0.93686 0.960065 0.983186 1.00615 1.02889 1.05132 1.07334 1.09486 1.11576 1.13592 1.18127 1.38217 1.58703 1.76892 1.89235 1.93333 1.90252 1.84028 1.78552 1.75604 1.75206 1.76677 1.79289 1.82493 1.8593 1.89382 1.92727 1.95904 1.98885 2.01661 2.04238 2.06625 2.08835 2.10883 2.12781 1.75093 0.233333 
0.611749 0.631385 0.651427 0.671864 0.692685 0.713874 0.735416 0.75729 0.779473 0.801941 0.824663 0.847607 0.870737 0.89401 0.91738 0.940797 0.964203 0.987537 1.01073 1.0337 1.05637 1.07865 1.10044 1.12163 1.14209 1.19794 1.40249 1.61154 1.79765 1.9244 1.96667 1.93458 1.86901 1.81003 1.77637 1.76873 1.78043 1.80415 1.83429 1.86716 1.90048 1.93298 1.96397 1.99314 2.02038 2.04571 2.06922 2.09101 2.11122 2.12997 1.76845 0.241667 
0.613608 0.63334 0.653482 0.674025 0.694956 0.716262 0.737926 0.759928 0.782247 0.804857 0.827729 0.85083 0.874125 0.897571 0.921124 0.944733 0.968341 0.991887 1.0153 1.03851 1.06143 1.08397 1.10603 1.1275 1.14827 1.2146 1.42282 1.63605 1.82639 1.95645 2 1.96663 1.89775 1.83454 1.79669 1.7854 1.79409 1.81541 1.84366 1.87502 1.90715 1.93869 1.9689 1.99744 2.02415 2.04905 2.07218 2.09366 2.1136 2.13213 1.7854 0.25 
0.615467 0.635295 0.655537 0.676185 0.697227 0.71865 0.740436 0.762567 0.785021 0.807773 0.830794 0.854053 0.877513 0.901133 0.924869 0.948669 0.97248 0.996237 1.01987 1.04332 1.06648 1.08928 1.11161 1.13337 1.15444 1.23127 1.44315 1.66056 1.85513 1.9885 2.03333 1.99868 1.92648 1.85905 1.81702 1.80206 1.80775 1.82667 1.85302 1.88288 1.91382 1.9444 1.97384 2.00173 2.02792 2.05238 2.07515 2.09632 2.11599 2.13428 1.80179 0.258333 
0.617327 0.637249 0.657592 0.678345 0.699498 0.721037 0.742946 0.765206 0.787795 0.810689 0.83386 0.857276 0.880901 0.904695 0.928613 0.952606 0.976618 1.00059 1.02445 1.04813 1.07154 1.09459 1.1172 1.13925 1.16062 1.24794 1.46347 1.68507 1.88386 2.02055 2.06667 2.03073 1.95522 1.88356 1.83734 1.81873 1.82141 1.83793 1.86238 1.89074 1.92048 1.9501 1.97877 2.00603 2.03169 2.05571 2.07811 2.09897 2.11838 2.13644 1.81765 0.266667 
0.619186 0.639204 0.659647 0.680506 0.701769 0.723425 0.745456 0.767844 0.790569 0.813605 0.836926 0.860499 0.884289 0.908257 0.932358 0.956542 0.980756 1.00494 1.02902 1.05293 1.07659 1.09991 1.12279 1.14512 1.16679 1.2646 1.4838 1.70958 1.9126 2.0526 2.1 2.06278 1.98395 1.90807 1.85767 1.8354 1.83507 1.8492 1.87175 1.8986 1.92715 1.95581 1.9837 2.01032 2.03546 2.05905 2.08108 2.10162 2.12077 2.1386 1.83298 0.275 
0.621046 0.641159 0.661702 0.682666 0.70404 0.725812 0.747966 0.770483 0.793343 0.816521 0.839991 0.863722 0.887677 0.911819 0.936102 0.960479 0.984894 1.00929 1.0336 1.05774 1.08165 1.10522 1.12837 1.15099 1.17296 1.28127 1.50412 1.73409 1.94133 2.08466 2.13333 2.09483 2.01269 1.93258 1.87799 1.85206 1.84874 1.86046 1.88111 1.90647 1.93382 1.96152 1.98863 2.01462 2.03924 2.06238 2.08404 2.10428 2.12315 2.14076 1.84782 0.283333 
0.622905 0.643114 0.663757 0.684826 0.706312 0.7282 0.750476 0.773121 0.796117 0.819438 0.843057 0.866944 0.891065 0.91538 0.939846 0.964415 0.989032 1.01364 1.03817 1.06255 1.0867 1.11054 1.13396 1.15686 1.17914 1.29794 1.52445 1.7586 1.97007 2.11671 2.16667 2.12688 2.04143 1.95709 1.89832 1.86873 1.8624 1.87172 1.89047 1.91433 1.94048 1.96723 1.99356 2.01891 2.04301 2.06571 2.08701 2.10693 2.12554 2.14292 1.86217 0.291667 
0.624764 0.645068 0.665812 0.686987 0.708583 0.730587 0.752986 0.77576 0.798891 0.822354 0.846123 0.870167 0.894453 0.918942 0.943591 0.968351 0.993171 1.01799 1.04274 1.06736 1.09176 1.11585 1.13954 1.16274 1.18531 1.3146 1.54477 1.78311 1.9988 2.14876 2.2 2.15893 2.07016 1.9816 1.91864 1.8854 1.87606 1.88298 1.89984 1.92219 1.94715 1.97294 1.99849 2.02321 2.04678 2.06905 2.08998 2.10959 2.12793 2.14508 1.87606 0.3 
0.626624 0.647023 0.667867 0.689147 0.710854 0.732975 0.755495 0.778399 0.801665 0.82527 0.849188 0.87339 0.897841 0.922504 0.947335 0.972288 0.997309 1.02234 1.04732 1.07217 1.09681 1.12116 1.14513 1.16861 1.19148 1.33127 1.5651 1.80762 2.02754 2.18081 2.23333 2.19099 2.0989 2.00611 1.93897 1.90206 1.88972 1.89424 1.9092 1.93005 1.95382 1.97864 2.00342 2.02751 2.05055 2.07238 2.09294 2.11224 2.13032 2.14724 1.8895 0.308333 
0.628483 0.648978 0.669922 0.691307 0.713125 0.735362 0.758005 0.781037 0.804438 0.828186 0.852254 0.876613 0.901229 0.926066 0.95108 0.976224 1.00145 1.02669 1.05189 1.07697 1.10186 1.12648 1.15072 1.17448 1.19766 1.34794 1.58542 1.83213 2.05628 2.21286 2.26667 2.22304 2.12763 2.03062 1.95929 1.91873 1.90338 1.9055 1.91856 1.93791 1.96048 1.98435 2.00835 2.0318 2.05432 2.07571 2.09591 2.11489 2.13271 2.1494 1.90251 0.316667 
0.630343 0.650933 0.671977 0.693468 0.715396 0.73775 0.760515 0.783676 0.807212 0.831102 0.85532 0.879836 0.904617 0.929627 0.954824 0.980161 1.00559 1.03104 1.05646 1.08178 1.10692 1.13179 1.1563 1.18035 1.20383 1.3646 1.60575 1.85664 2.08501 2.24491 2.3 2.25509 2.15637 2.05513 1.97962 1.9354 1.91704 1.91676 1.92793 1.94577 1.96715 1.99006 2.01328 2.0361 2.05809 2.07905 2.09887 2.11755 2.13509 2.15156 1.9151 0.325 
0.632202 0.652887 0.674032 0.695628 0.717667 0.740137 0.763025 0.786315 0.809986 0.834018 0.858385 0.883059 0.908006 0.933189 0.958568 0.984097 1.00972 1.03539 1.06104 1.08659 1.11197 1.1371 1.16189 1.18622 1.21 1.38127 1.62607 1.88115 2.11375 2.27696 2.33333 2.28714 2.1851 2.07964 1.99994 1.95206 1.9307 1.92802 1.93729 1.95363 1.97382 1.99577 2.01821 2.04039 2.06186 2.08238 2.10184 2.1202 2.13748 2.15371 1.9273 0.333333 
0.634062 0.654842 0.676087 0.697788 0.719938 0.742525 0.765535 0.788953 0.81276 0.836934 0.861451 0.886282 0.911394 0.936751 0.962313 0.988033 1.01386 1.03974 1.06561 1.0914 1.11703 1.14242 1.16747 1.1921 1.21618 1.39794 1.6464 1.90566 2.14248 2.30901 2.36667 2.31919 2.21384 2.10414 2.02027 1.96873 1.94436 1.93929 1.94665 1.9615 1.98048 2.00147 2.02315 2.04469 2.06563 2.08571 2.1048 2.12286 2.13987 2.15587 1.93911 0.341667 
0.635921 0.656797 0.678142 0.699949 0.722209 0.744912 0.768045 0.791592 0.815534 0.839851 0.864517 0.889504 0.914782 0.940313 0.966057 0.99197 1.018 1.04409 1.07018 1.0962 1.12208 1.14773 1.17306 1.19797 1.22235 1.4146 1.66672 1.93017 2.17122 2.34107 2.4 2.35124 2.24258 2.12865 2.04059 1.9854 1.95803 1.95055 1.95602 1.96936 1.98715 2.00718 2.02808 2.04898 2.0694 2.08905 2.10777 2.12551 2.14226 2.15803 1.95055 0.35 
0.63778 0.658752 0.680197 0.702109 0.72448 0.7473 0.770555 0.794231 0.818308 0.842767 0.867582 0.892727 0.91817 0.943875 0.969802 0.995906 1.02214 1.04844 1.07476 1.10101 1.12714 1.15304 1.17865 1.20384 1.22852 1.43127 1.68705 1.95468 2.19995 2.37312 2.43333 2.38329 2.27131 2.15316 2.06092 2.00206 1.97169 1.96181 1.96538 1.97722 1.99382 2.01289 2.03301 2.05328 2.07317 2.09238 2.11073 2.12816 2.14464 2.16019 1.96163 0.358333 
0.63964 0.660706 0.682252 0.704269 0.726751 0.749688 0.773065 0.796869 0.821082 0.845683 0.870648 0.89595 0.921558 0.947436 0.973546 0.999843 1.02628 1.05279 1.07933 1.10582 1.13219 1.15836 1.18423 1.20971 1.2347 1.44794 1.70737 1.97919 2.22869 2.40517 2.46667 2.41534 2.30005 2.17767 2.08125 2.01873 1.98535 1.97307 1.97474 1.98508 2.00048 2.0186 2.03794 2.05757 2.07694 2.09571 2.1137 2.13082 2.14703 2.16235 1.97238 0.366667 
0.641499 0.662661 0.684307 0.70643 0.729023 0.752075 0.775575 0.799508 0.823856 0.848599 0.873714 0.899173 0.924946 0.950998 0.97729 1.00378 1.03041 1.05714 1.0839 1.11063 1.13724 1.16367 1.18982 1.21559 1.24087 1.4646 1.7277 2.0037 2.25742 2.43722 2.5 2.4474 2.32878 2.20218 2.10157 2.0354 1.99901 1.98433 1.98411 1.99294 2.00715 2.02431 2.04287 2.06187 2.08071 2.09905 2.11667 2.13347 2.14942 2.16451 1.98279 0.375 
0.643359 0.664616 0.686362 0.70859 0.731294 0.754463 0.778085 0.802146 0.82663 0.851515 0.876779 0.902396 0.928334 0.95456 0.981035 1.00772 1.03455 1.06149 1.08848 1.11544 1.1423 1.16898 1.1954 1.22146 1.24704 1.48127 1.74802 2.02821 2.28616 2.46927 2.53333 2.47945 2.35752 2.22669 2.1219 2.05206 2.01267 1.99559 1.99347 2.0008 2.01382 2.03001 2.0478 2.06617 2.08448 2.10238 2.11963 2.13612 2.15181 2.16667 1.99289 0.383333 
0.645218 0.666571 0.688417 0.71075 0.733565 0.75685 0.780595 0.804785 0.829404 0.854431 0.879845 0.905619 0.931722 0.958122 0.984779 1.01165 1.03869 1.06584 1.09305 1.12024 1.14735 1.1743 1.20099 1.22733 1.25782 1.49794 1.76835 2.05272 2.3149 2.50132 2.56667 2.5115 2.38625 2.2512 2.14222 2.06873 2.02633 2.00685 2.00283 2.00867 2.02048 2.03572 2.05273 2.07046 2.08826 2.10571 2.1226 2.13878 2.1542 2.16883 2.00269 0.391667 
0.647077 0.668525 0.690471 0.712911 0.735836 0.759238 0.783105 0.807424 0.832178 0.857347 0.882911 0.908841 0.93511 0.961684 0.988524 1.01559 1.04283 1.07019 1.09762 1.12505 1.15241 1.17961 1.20658 1.2332 1.27148 1.5146 1.78867 2.07723 2.34363 2.53337 2.6 2.54355 2.41499 2.27571 2.16255 2.0854 2.03999 2.01811 2.0122 2.01653 2.02715 2.04143 2.05766 2.07476 2.09203 2.10905 2.12556 2.14143 2.15658 2.17099 2.0122 0.4 
0.648937 0.67048 0.692526 0.715071 0.738107 0.761625 0.785615 0.810062 0.834952 0.860264 0.885976 0.912064 0.938498 0.965245 0.992268 1.01952 1.04697 1.07454 1.1022 1.12986 1.15746 1.18493 1.21216 1.23908 1.28514 1.53127 1.809 2.10174 2.37237 2.56542 2.63333 2.5756 2.44372 2.30022 2.18287 2.10206 2.05365 2.02938 2.02156 2.02439 2.03382 2.04714 2.06259 2.07905 2.0958 2.11238 2.12853 2.14409 2.15897 2.17314 2.02142 0.408333 
0.650796 0.672435 0.694581 0.717231 0.740378 0.764013 0.788125 0.812701 0.837726 0.86318 0.889042 0.915287 0.941886 0.968807 0.996013 1.02346 1.05111 1.07889 1.10677 1.13467 1.16252 1.19024 1.21775 1.24495 1.29881 1.54794 1.82932 2.12625 2.4011 2.59748 2.66667 2.60765 2.47246 2.32473 2.2032 2.11873 2.06731 2.04064 2.03092 2.03225 2.04048 2.05284 2.06752 2.08335 2.09957 2.11571 2.13149 2.14674 2.16136 2.1753 2.03038 0.416667 
0.652656 0.67439 0.696636 0.719392 0.742649 0.7664 0.790635 0.81534 0.840499 0.866096 0.892108 0.91851 0.945274 0.972369 0.999757 1.0274 1.05524 1.08324 1.11134 1.13948 1.16757 1.19555 1.22333 1.25082 1.31247 1.5646 1.84965 2.15076 2.42984 2.62953 2.7 2.6397 2.5012 2.34924 2.22352 2.1354 2.08098 2.0519 2.04029 2.04011 2.04715 2.05855 2.07245 2.08764 2.10334 2.11905 2.13446 2.14939 2.16375 2.17746 2.03907 0.425 
0.654515 0.676344 0.698691 0.721552 0.74492 0.768788 0.793145 0.817978 0.843273 0.869012 0.895173 0.921733 0.948663 0.975931 1.0035 1.03133 1.05938 1.0876 1.11592 1.14428 1.17263 1.20087 1.22892 1.25669 1.32613 1.58127 1.86997 2.17527 2.45857 2.66158 2.73333 2.67175 2.52993 2.37375 2.24385 2.15206 2.09464 2.06316 2.04965 2.04797 2.05382 2.06426 2.07739 2.09194 2.10711 2.12238 2.13743 2.15205 2.16613 2.17962 2.04752 0.433333 
0.656375 0.678299 0.700746 0.723712 0.747191 0.771175 0.795655 0.820617 0.846047 0.871928 0.898239 0.924956 0.952051 0.979493 1.00725 1.03527 1.06352 1.09195 1.12049 1.14909 1.17768 1.20618 1.23451 1.26257 1.33979 1.59794 1.8903 2.19978 2.48731 2.69363 2.76667 2.70381 2.55867 2.39826 2.26417 2.16873 2.1083 2.07442 2.05901 2.05584 2.06048 2.06997 2.08232 2.09623 2.11088 2.12571 2.14039 2.1547 2.16852 2.18178 2.05572 0.441667 
0.658234 0.680254 0.702801 0.725873 0.749462 0.773563 0.798165 0.823256 0.848821 0.874844 0.901305 0.928178 0.955439 0.983054 1.01099 1.03921 1.06766 1.0963 1.12506 1.1539 1.18273 1.21149 1.24009 1.26844 1.35345 1.6146 1.91062 2.22429 2.51605 2.72568 2.8 2.73586 2.5874 2.42277 2.2845 2.1854 2.12196 2.08568 2.06838 2.0637 2.06715 2.07568 2.08725 2.10053 2.11465 2.12905 2.14336 2.15736 2.17091 2.18394 2.0637 0.45 
0.660093 0.682209 0.704856 0.728033 0.751734 0.77595 0.800675 0.825894 0.851595 0.877761 0.90437 0.931401 0.958827 0.986616 1.01473 1.04314 1.0718 1.10065 1.12964 1.15871 1.18779 1.21681 1.24568 1.27431 1.36711 1.63127 1.93095 2.2488 2.54478 2.75773 2.83333 2.76791 2.61614 2.44728 2.30482 2.20206 2.13562 2.09694 2.07774 2.07156 2.07382 2.08138 2.09218 2.10483 2.11842 2.13238 2.14632 2.16001 2.1733 2.1861 2.07145 0.458333 
0.661953 0.684163 0.706911 0.730193 0.754005 0.778338 0.803185 0.828533 0.854369 0.880677 0.907436 0.934624 0.962215 0.990178 1.01848 1.04708 1.07593 1.105 1.13421 1.16352 1.19284 1.22212 1.25126 1.28018 1.38077 1.64794 1.95128 2.27331 2.57352 2.78978 2.86667 2.79996 2.64487 2.47179 2.32515 2.21873 2.14928 2.1082 2.0871 2.07942 2.08048 2.08709 2.09711 2.10912 2.12219 2.13571 2.14929 2.16266 2.17569 2.18826 2.07899 0.466667 
0.663812 0.686118 0.708966 0.732354 0.756276 0.780726 0.805695 0.831172 0.857143 0.883593 0.910502 0.937847 0.965603 0.99374 1.02222 1.05102 1.08007 1.10935 1.13878 1.16832 1.1979 1.22743 1.25685 1.28606 1.39443 1.6646 1.9716 2.29782 2.60225 2.82184 2.9 2.83201 2.67361 2.4963 2.34547 2.2354 2.16294 2.11947 2.09647 2.08728 2.08715 2.0928 2.10204 2.11342 2.12596 2.13905 2.15225 2.16532 2.17807 2.19042 2.08632 0.475 
0.665672 0.688073 0.711021 0.734514 0.758547 0.783113 0.808204 0.83381 0.859917 0.886509 0.913567 0.94107 0.968991 0.997302 1.02597 1.05495 1.08421 1.1137 1.14336 1.17313 1.20295 1.23275 1.26244 1.29193 1.40809 1.68127 1.99193 2.32233 2.63099 2.85389 2.93333 2.86406 2.70235 2.52081 2.3658 2.25206 2.1766 2.13073 2.10583 2.09514 2.09382 2.09851 2.10697 2.11771 2.12973 2.14238 2.15522 2.16797 2.18046 2.19257 2.09345 0.483333 
0.667531 0.690028 0.713076 0.736674 0.760818 0.785501 0.810714 0.836449 0.862691 0.889425 0.916633 0.944293 0.972379 1.00086 1.02971 1.05889 1.08835 1.11805 1.14793 1.17794 1.20801 1.23806 1.26802 1.2978 1.42176 1.69794 2.01225 2.34684 2.65972 2.88594 2.96667 2.89611 2.73108 2.54532 2.38612 2.26873 2.19027 2.14199 2.11519 2.10301 2.10048 2.10421 2.1119 2.12201 2.1335 2.14571 2.15818 2.17063 2.18285 2.19473 2.10039 0.491667 
